Loyalty#,cluster_behavior_kmeans,cluster_value_kmeans,kmeans_behavior_level,kmeans_value_level,kmeans_final_segment
121935,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
121999,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
122009,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
122020,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
122049,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
122094,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
122166,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
122173,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
122206,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
122283,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
122357,0,1,High,High,"Champions (High value, High engagement)"
122456,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
122517,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
122519,0,1,High,High,"Champions (High value, High engagement)"
122545,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
122561,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
122577,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
122685,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
122797,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
122858,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
122890,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
122946,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
122958,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
123060,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
123083,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
123094,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
123115,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
123151,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
123164,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
123344,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
123393,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
123420,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
123525,0,1,High,High,"Champions (High value, High engagement)"
123538,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
123586,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
123667,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
123668,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
123697,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
123702,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
123727,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
123773,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
123780,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
123784,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
123830,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
123908,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
123928,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
123944,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
124038,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
124056,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
124085,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
124088,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
124119,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
124195,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
124207,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
124351,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
124355,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
124377,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
124536,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
124678,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
124761,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
124931,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
124987,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
125059,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
125068,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
125300,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
125393,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
125493,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
125606,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
125919,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
125969,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
125996,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
126097,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
126100,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
126148,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
126181,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
126216,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
126219,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
126239,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
126262,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
126308,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
126424,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
126466,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
126490,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
126526,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
126581,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
126665,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
127039,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
127052,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
127127,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
127128,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
127137,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
127185,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
127241,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
127279,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
127289,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
127311,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
127350,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
127400,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
127410,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
127496,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
127590,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
127645,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
127663,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
127725,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
127785,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
127827,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
127882,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
127946,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
127966,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
128007,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
128032,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
128039,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
128041,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
128156,0,1,High,High,"Champions (High value, High engagement)"
128210,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
128245,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
128280,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
128325,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
128405,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
128459,0,1,High,High,"Champions (High value, High engagement)"
128467,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
128475,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
128534,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
128572,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
128587,0,1,High,High,"Champions (High value, High engagement)"
128611,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
128615,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
128633,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
128749,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
128753,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
128754,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
128789,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
128950,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
128975,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
129030,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
129071,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
129171,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
129328,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
129343,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
129372,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
129409,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
129429,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
129434,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
129510,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
129515,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
129533,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
129555,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
129743,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
129817,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
129827,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
129914,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
129976,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
130032,0,1,High,High,"Champions (High value, High engagement)"
130077,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
130086,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
130179,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
130208,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
130217,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
130326,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
130331,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
130368,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
130419,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
130439,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
130446,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
130497,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
130548,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
130593,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
130823,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
130953,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
131001,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
131036,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
131047,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
131098,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
131228,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
131253,0,1,High,High,"Champions (High value, High engagement)"
131257,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
131321,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
131342,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
131463,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
131558,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
131560,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
131637,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
131673,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
131680,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
131717,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
131721,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
131761,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
131772,0,1,High,High,"Champions (High value, High engagement)"
131815,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
131893,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
131956,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
131990,0,1,High,High,"Champions (High value, High engagement)"
131997,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
